field_1,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal
"7018","13","2",H,"472",1,307346.498207,2389816.500188,307326.364415,2389747.290428,1,307336.431311,2389781.895308,72.078849,0.283096,HP,"0","0","0",
"7023","13","2",H,"481",1,307162.375135,2389854.243004,307152.186527,2389833.756412,1,307157.280831,2389843.999708,22.880301,0.46151,HO,"1","0","0",
"7024","13","2",H,"483",1,307504.813215,2389755.2447,307535.406431,2389867.498012,1,307520.109823,2389811.371356,116.347544,0.266075,HP,"0","0","0",
"7025","13","2",H,"486",1,307092.595071,2389895.244892,307119.874591,2389893.498844,1,307106.234831,2389894.371868,27.335342,1.634715,HV,"1","0","1",
"7026","13","2",H,"491",1,307291.939295,2389898.256572,307291.939295,2389865.999324,1,307291.939295,2389882.127948,32.257248,0,HP,"0","0","0",
"7027","13","2",H,"492",1,307291.939295,2389865.999324,307298.717823,2389852.249564,1,307295.328559,2389859.124444,15.329851,2.683567,HO,"0","0","0",
"7028","13","2",H,"493",1,307298.717823,2389852.249564,307329.407423,2389855.756028,1,307314.062623,2389854.002796,30.889267,1.457034,HV,"0","0","0",
"7029","13","2",H,"494",1,307329.407423,2389855.756028,307334.563551,2389847.244412,1,307331.985487,2389851.50022,9.951546,2.596937,HO,"0","0","0",
"7030","13","2",H,"495",1,307334.563551,2389847.244412,307402.624863,2389852.249564,1,307368.594207,2389849.746988,68.2451,1.49739,HV,"0","0","0",
"7031","13","2",H,"496",1,307402.624863,2389852.249564,307401.015359,2389778.923452,1,307401.820111,2389815.586508,73.343774,0.021946,HP,"1","0","0",
"7032","13","2",H,"497",1,307162.375135,2389854.243004,307206.718111,2389874.743964,1,307184.546623,2389864.493484,48.852726,1.137739,HO,"1","0","0",
"7033","13","2",H,"498",1,307206.718111,2389874.743964,307245.904959,2389905.255132,1,307226.311535,2389889.999548,49.664277,0.909236,HO,"1","0","0",
"7034","13","2",H,"499",1,307245.904959,2389905.255132,307264.563487,2389905.255132,1,307255.234223,2389905.255132,18.658528,1.570796,HV,"1","0","0",
"7035","13","2",H,"500",1,307264.563487,2389905.255132,307247.623647,2389865.999324,1,307256.093567,2389885.627228,42.754843,0.407384,HO,"1","0","0",
"7036","13","2",H,"501",1,307247.623647,2389865.999324,307228.814079,2389864.500668,1,307238.218863,2389865.249996,18.869176,1.491289,HV,"0","0","0",
"7037","13","2",H,"502",1,307228.814079,2389864.500668,307223.781631,2389827.00518,1,307226.297855,2389845.752924,37.831695,0.133417,HP,"0","0","0",
"7038","13","2",H,"503",1,307264.563487,2389905.255132,307291.939295,2389898.256572,1,307278.251391,2389901.755852,28.256233,1.821083,HV,"1","0","0",
"7039","13","2",H,"504",1,307119.874591,2389893.498844,307148.845503,2389908.7471,1,307134.360047,2389901.122972,32.738709,1.086307,HO,"1","0","0",
"7040","13","2",H,"506",1,307314.062591,2389910.245948,307409.499711,2389920.50358,1,307361.781151,2389915.374764,95.986785,1.463727,HV,"0","0","0",
"7041","13","2",H,"507",1,307409.499711,2389920.50358,307399.311135,2389881.24774,1,307404.405423,2389900.87566,40.55648,0.25394,HP,"0","0","0",
"7042","13","2",H,"508",1,307399.311135,2389881.24774,307435.033151,2389891.505404,1,307417.172143,2389886.376572,37.165604,1.291168,HV,"0","0","0",
"7043","13","2",H,"509",1,307435.033151,2389891.505404,307429.089759,2389814.668316,1,307432.061455,2389853.08686,77.066608,0.077197,HP,"0","0","0",
"7044","13","2",H,"511",1,307164.781983,2389913.654684,307151.828063,2389913.20054,1,307158.305023,2389913.427612,12.961878,1.535752,HV,"1","0","0",
"7045","13","2",H,"512",1,307151.828063,2389913.20054,307159.061375,2389923.99574,1,307155.444719,2389918.59814,12.994504,0.590341,HO,"1","0","0",
"7046","13","2",H,"515",1,307176.238719,2389911.936188,307185.404127,2389916.404316,1,307180.821423,2389914.170252,10.196513,1.117199,HO,"1","0","0",
"7047","13","2",H,"516",1,307185.404127,2389916.404316,307191.819903,2389921.101532,1,307188.612015,2389918.752924,7.951479,0.938827,HO,"1","0","0",
"7048","13","2",H,"526",1,307247.384799,2389948.455805,307246.697727,2389942.067389,1,307247.041263,2389945.261597,6.425257,0.107138,HP,"1","0","0",
"7049","13","2",H,"531",1,307176.696991,2389917.206268,307164.781983,2389913.654684,1,307170.739487,2389915.430476,12.433067,1.281105,HV,"1","0","0",
"7051","13","2",H,"540",1,307312.343839,2389959.745725,307314.062591,2389910.245948,1,307313.203215,2389934.995837,49.529608,3.106884,HP,"0","0","0",
"7052","13","2",H,"541",1,307409.499711,2389920.50358,307414.532223,2389968.256669,1,307412.015967,2389944.380125,48.017535,0.104999,HP,"0","0","0",
"7053","13","2",H,"542",1,307414.532223,2389968.256669,307457.156479,2389942.503229,1,307435.844351,2389955.379949,49.80027,2.114296,HO,"0","1","0",
"7054","13","2",H,"543",1,307457.156479,2389942.503229,307468.621503,2389973.800157,1,307462.888991,2389958.151693,33.330834,0.351149,HO,"0","1","0",
"7059","13","2",H,"571",1,307553.705727,2389979.431741,307555.907391,2389995.247101,1,307554.806559,2389987.339421,15.967872,0.138322,HP,"0","0","0",
"7060","13","2",H,"572",1,307555.907391,2389995.247101,307583.310943,2390003.745469,1,307569.609167,2389999.496285,28.69106,1.270082,HV,"1","0","0",
"7061","13","2",H,"573",1,307583.310943,2390003.745469,307617.313887,2390029.250397,1,307600.312415,2390016.497933,42.505312,0.927244,HO,"0","0","0",
"7062","13","2",H,"584",1,307450.281599,2390084.002045,307482.717247,2390093.997981,1,307466.499423,2390089.000013,33.940978,1.271854,HV,"0","0","0",
"7063","13","2",H,"585",1,307482.717247,2390093.997981,307511.688127,2390044.746237,1,307497.202687,2390069.372109,57.140583,2.60988,HO,"0","0","0",
"7064","13","2",H,"586",1,307511.688127,2390044.746237,307544.000063,2390026.007421,1,307527.844095,2390035.376829,37.352435,2.096331,HO,"1","0","0",
"7065","13","2",H,"592",1,307378.782847,2390058.248605,307353.249535,2390099.250397,1,307366.016191,2390078.749501,48.302142,2.584623,HO,"0","0","0",
"7066","13","2",H,"593",1,307353.249535,2390099.250397,307366.999199,2390112.752861,1,307360.124367,2390106.001629,19.270957,0.794469,HO,"0","0","0",
"7067","13","2",H,"594",1,307366.999199,2390112.752861,307388.113023,2390120.909981,1,307377.556111,2390116.831421,22.634756,1.202121,HO,"0","1","0",
"7068","13","2",H,"609",1,307031.312319,2390225.500925,307082.406463,2390186.245053,1,307056.859391,2390205.872989,64.433183,2.22591,HO,"0","0","0",
"7069","13","2",H,"615",1,306949.501215,2390227.246973,306959.813567,2390220.495773,1,306954.657391,2390223.871373,12.325717,2.150448,HO,"1","0","0",
"7070","13","2",H,"616",1,306959.813567,2390220.495773,306968.310783,2390203.501309,1,306964.062175,2390211.998541,19.000381,2.677946,HO,"0","0","0",
"7071","13","2",H,"617",1,306968.310783,2390203.501309,306981.936863,2390189.751485,1,306975.123823,2390196.626397,19.357885,2.360715,HO,"0","0","0",
"7072","13","2",H,"618",1,306981.936863,2390189.751485,307004.032831,2390189.751485,1,306992.984847,2390189.751485,22.095968,1.570796,HV,"0","0","0",
"7073","13","2",H,"619",1,307004.032831,2390189.751485,307005.751519,2390217.003645,1,307004.892175,2390203.377565,27.306302,0.062983,HP,"0","0","0",
"7074","13","2",H,"620",1,307005.751519,2390217.003645,307014.346591,2390232.498973,1,307010.049055,2390224.751309,17.719494,0.506435,HO,"0","0","0",
"7075","13","2",H,"625",1,307479.279775,2390245.507069,307538.967583,2390255.750365,1,307509.123679,2390250.628717,60.560379,1.400837,HV,"0","0","0",
"7076","13","2",H,"626",1,307538.967583,2390255.750365,307559.344799,2390245.507069,1,307549.156191,2390250.628717,22.80693,2.036589,HO,"0","0","0",
"7077","13","2",H,"627",1,307559.344799,2390245.507069,307576.532031,2390245.507069,1,307567.938415,2390245.507069,17.187232,1.570796,HV,"0","0","0",
"7078","13","2",H,"628",1,307576.532031,2390245.507069,307624.188511,2390260.754397,1,307600.360271,2390253.130733,50.036198,1.261146,HV,"0","0","0",
"7079","13","2",H,"629",1,307624.188511,2390260.754397,307637.718431,2390260.755517,1,307630.953471,2390260.754957,13.52992,1.570714,HV,"0","0","0",
"7080","13","2",H,"630",1,307637.718431,2390260.755517,307642.874591,2390236.995485,1,307640.296511,2390248.875501,24.313065,2.927896,HP,"0","0","0",
"7081","13","2",H,"635",1,307145.531583,2390291.747741,307082.406463,2390186.245053,1,307113.969023,2390238.996397,122.945508,0.539189,HO,"0","0","0",
"7082","13","2",H,"636",1,307642.874591,2390236.995485,307642.874719,2390214.748797,1,307642.874655,2390225.872141,22.246688,3.141587,HP,"0","0","0",
"7083","13","2",H,"639",1,307741.749376,2390243.499453,307738.311776,2390269.252765,1,307740.030576,2390256.376109,25.981728,3.008895,HP,"0","0","0",
"7084","13","2",H,"640",1,307738.311776,2390269.252765,307760.407712,2390298.250941,1,307749.359744,2390283.751853,36.457161,0.651122,HO,"0","0","0",
"7085","13","2",H,"648",1,307572.998239,2390303.503453,307591.780447,2390287.993309,1,307582.389343,2390295.748381,24.358487,2.261066,HO,"0","0","0",
"7086","13","2",H,"649",1,307591.780447,2390287.993309,307619.032351,2390292.998781,1,307605.406399,2390290.496045,27.707779,1.389147,HV,"0","0","0",
"7087","13","2",H,"650",1,307619.032351,2390292.998781,307711.032288,2390328.747805,1,307665.032319,2390310.873293,98.701475,1.200176,HO,"0","0","0",
"7088","13","2",H,"651",1,307070.596735,2390332.748349,307097.874943,2390322.505757,1,307084.235839,2390327.627053,29.137799,1.929993,HO,"0","0","0",
"7089","13","2",H,"652",1,307097.874943,2390322.505757,307145.531583,2390291.747741,1,307121.703263,2390307.126749,56.720463,2.143937,HO,"0","0","0",
"7090","13","2",H,"662",1,306978.622239,2390251.256285,306980.218111,2390353.249981,1,306979.420175,2390302.253133,102.00618,0.015645,HP,"0","0","0",
"7092","13","2",H,"664",1,306993.967903,2390331.250365,307010.907711,2390332.749021,1,307002.437807,2390331.999693,17.005971,1.482557,HV,"0","0","0",
"7093","13","2",H,"665",1,307010.907711,2390332.749021,307033.031039,2390329.256925,1,307021.969375,2390331.002973,22.39724,1.727351,HV,"0","0","0",
"7094","13","2",H,"689",1,307364.473055,2390278.895709,307364.587615,2390318.994365,1,307364.530335,2390298.945037,40.09882,0.002857,HP,"0","1","0",
"7095","13","2",H,"692",1,307361.150591,2390369.976861,307366.306143,2390412.481405,1,307363.728367,2390391.229133,42.816071,0.120704,HP,"0","1","0",
"7096","13","2",H,"693",1,307366.306143,2390412.481405,307366.191583,2390438.259069,1,307366.248863,2390425.370237,25.777919,3.137149,HP,"0","1","0",
"7097","13","2",H,"706",1,307431.719423,2390499.244861,307500.123807,2390492.939229,1,307465.921615,2390496.092045,68.694401,1.662718,HV,"1","0","0",
"7098","13","2",H,"707",1,307504.936927,2390492.493661,307504.936927,2390514.493309,1,307504.936927,2390503.493485,21.999648,0,HP,"1","0","0",
"7099","13","2",H,"721",1,307360.124447,2390542.005725,307373.071583,2390557.633405,1,307366.598015,2390549.819565,20.294155,0.691864,HO,"1","1","0",
"7100","13","2",H,"750",1,307612.061503,2390602.752989,307637.295679,2390560.754205,1,307624.678591,2390581.753597,48.996546,2.600562,HO,"1","0","0",
"7101","13","2",H,"751",1,307479.376159,2390574.250077,307481.094879,2390604.746941,1,307480.235519,2390589.498509,30.545257,0.056298,HP,"0","0","0",
"7102","13","2",H,"752",1,307481.094879,2390604.746941,307612.061503,2390602.752989,1,307546.578191,2390603.749965,130.981802,1.58602,HV,"0","0","0",
"7103","13","2",H,"766",1,307598.655327,2390633.002973,307612.061503,2390602.752989,1,307605.358415,2390617.877981,33.087567,2.724425,HO,"1","0","0",
"7104","13","2",H,"772",1,307602.200543,2390633.596573,307615.403295,2390602.909437,1,307608.801919,2390618.253005,33.40678,2.735294,HO,"1","0","0",
"7105","13","2",H,"780",1,307353.373119,2390623.749213,307356.811071,2390598.244829,1,307355.092095,2390610.997021,25.735056,3.007602,HP,"1","0","0",
"7107","13","2",H,"14428",1,307504.936927,2390492.493661,307496.343295,2390444.754909,1,307500.640111,2390468.624285,48.506071,0.178106,HP,"1","0","0",
"7108","13","2",H,"14429",1,307496.343295,2390444.754909,307506.655615,2390427.746109,1,307501.499455,2390436.250509,19.890782,2.596559,HO,"0","0","0",
"7109","13","2",H,"14430",1,307506.655615,2390427.746109,307506.655775,2390412.250205,1,307506.655695,2390419.998157,15.495904,3.141582,HP,"0","0","0",
"7110","13","2",H,"14506",1,307072.094143,2389375.751292,307146.095455,2389385.99462,1,307109.094799,2389380.872956,74.706894,1.433249,HV,"0","0","0",
"7111","13","2",H,"14507",1,307146.095455,2389385.99462,307154.533983,2389373.720412,1,307150.314719,2389379.857516,14.895131,2.539305,HO,"0","0","0",
"7112","13","2",H,"14508",1,307020.188799,2389598.002652,307031.021983,2389649.81558,1,307025.605391,2389623.909116,52.93333,0.206113,HP,"0","0","0",
"7113","13","2",H,"14509",1,307017.342463,2389728.996476,307029.717279,2389758.503804,1,307023.529871,2389743.75014,31.997164,0.397102,HO,"0","0","0",
"7114","13","2",H,"14510",1,307136.126879,2388738.999291,307156.460191,2388703.837947,1,307146.293535,2388721.418619,40.617283,2.617292,HO,"1","0","1",
"7116","13","2",H,"14514",1,307368.374335,2389293.500092,307312.896031,2389291.439388,1,307340.635183,2389292.46974,55.516563,1.533669,HV,"0","0","0",
"7117","13","2",H,"14515",1,307283.624575,2389290.352156,307233.626495,2389288.495004,1,307258.625535,2389289.42358,50.03256,1.533669,HV,"0","0","0",
"7123","13","2",H,"14565",1,307422.215071,2390044.147037,307466.438111,2389988.123517,1,307444.326591,2390016.135277,71.37445,2.47337,HO,"0","1","0",
"7124","13","2",H,"14566",1,307466.438111,2389988.123517,307468.156607,2389974.719133,1,307467.297359,2389981.421325,13.514094,3.014084,HP,"0","1","0",
"7125","13","2",H,"14567",1,307468.156607,2389974.719133,307468.621503,2389973.800157,1,307468.389055,2389974.259645,1.029876,2.673248,HO,"0","1","0",
"7126","13","2",H,"14569",1,307416.250975,2389139.255388,307412.700031,2389108.676988,1,307414.475503,2389123.966188,30.783888,0.115608,HP,"0","0","0",
"7127","13","2",H,"14570",1,307321.501279,2388853.493435,307357.841791,2388845.752667,1,307339.671535,2388849.623051,37.155784,1.780666,HV,"0","0","0",
"7128","13","2",H,"14728",1,307671.003674,2389569.909748,307695.603661,2389602.381729,1,307683.303667,2389586.145739,40.738052,0.648332,HO,"0","0","0",
"7129","13","3",H,"182",1,308289.155104,2389066.752732,308270.125472,2389074.755196,1,308279.640288,2389070.753964,20.643796,1.968872,HO,"0","0","0",
"7130","13","3",H,"202",1,308309.656032,2389167.744476,308320.77952,2389182.003356,1,308315.217776,2389174.873916,18.084459,0.662494,HO,"0","0","0",
"7131","13","3",H,"203",1,308320.77952,2389182.003356,308341.28048,2389182.003356,1,308331.03,2389182.003356,20.50096,1.570796,HV,"0","0","0",
"7132","13","3",H,"204",1,308332.00624,2389203.68486,308341.28048,2389182.003356,1,308336.64336,2389192.844108,23.581754,2.737396,HO,"0","0","0",
"7133","13","3",H,"217",1,308270.125472,2389074.755196,308286.061376,2389096.754812,1,308278.093424,2389085.755004,27.16498,0.626896,HO,"0","0","0",
"7134","13","3",H,"218",1,308286.061376,2389096.754812,308293.96752,2389128.25558,1,308290.014448,2389112.505196,32.477769,0.245903,HP,"0","0","0",
"7135","13","3",H,"219",1,308293.96752,2389128.25558,308293.843808,2389148.75654,1,308293.905664,2389138.50606,20.501333,3.135558,HP,"0","0","0",
"7136","13","3",H,"220",1,308293.843808,2389148.75654,308303.46864,2389182.003356,1,308298.656224,2389165.379948,34.611966,0.281793,HP,"0","0","0",
"7137","13","3",H,"221",1,308303.46864,2389182.003356,308327.063296,2389215.25014,1,308315.265968,2389198.626748,40.768326,0.617195,HO,"0","0","0",
"7138","13","3",H,"222",1,308327.063296,2389215.25014,308331.079104,2389205.857116,1,308329.0712,2389210.553628,10.21546,2.73758,HO,"0","0","0",
"7139","13","3",H,"266",1,308121.407968,2389251.246972,308252.718208,2389303.496028,1,308187.063088,2389277.3715,141.32354,1.192097,HO,"0","0","0",
"7140","13","3",H,"267",1,308252.718208,2389303.496028,308268.530464,2389254.506012,1,308260.624336,2389279.00102,51.478628,2.829384,HP,"0","0","0",
"7141","13","3",H,"268",1,308268.530464,2389254.506012,308216.405024,2389241.99318,1,308242.467744,2389248.249596,53.606273,1.335202,HV,"0","0","0",
"7142","13","3",H,"302",1,308034.468096,2389475.506108,308053.25024,2389463.74982,1,308043.859168,2389469.627964,22.158051,2.130063,HO,"1","0","0",
"7143","13","3",H,"303",1,308053.25024,2389463.74982,308054.776128,2389427.546396,1,308054.013184,2389445.648108,36.235566,3.09947,HP,"1","0","0",
"7147","13","3",H,"314",1,307996.532544,2389480.2495,308034.468096,2389475.506108,1,308015.50032,2389477.877804,38.230954,1.695189,HV,"1","0","0",
"7148","13","3",H,"330",1,308178.373152,2389440.498876,308179.968192,2389508.5055,1,308179.170672,2389474.502188,68.025327,0.02345,HP,"0","0","0",
"7149","13","3",H,"331",1,308179.968192,2389508.5055,308191.06432,2389513.248892,1,308185.516256,2389510.877196,12.06747,1.166826,HO,"0","0","0",
"7150","13","3",H,"337",1,308010.626048,2389525.005212,308031.154368,2389501.245212,1,308020.890208,2389513.125212,31.399833,2.429035,HO,"0","0","0",
"7151","13","3",H,"338",1,308031.154368,2389501.245212,308033.830816,2389480.452188,1,308032.492592,2389490.8487,20.964571,3.013578,HP,"1","0","0",
"7152","13","3",H,"348",1,308123.374016,2389531.493948,308123.93792,2389556.753628,1,308123.655968,2389544.123788,25.265974,0.022321,HP,"1","0","0",
"7153","13","3",H,"357",1,308145.126528,2389426.502012,308135.7488,2389456.504092,1,308140.437664,2389441.503052,31.433526,2.838645,HP,"1","0","0",
"7154","13","3",H,"358",1,308135.7488,2389456.504092,308131.623872,2389541.999708,1,308133.686336,2389499.2519,85.595066,3.093383,HP,"1","0","0",
"7155","13","3",H,"361",1,307991.96752,2389592.997532,307991.96752,2389562.500668,1,307991.96752,2389577.7491,30.496864,0,HP,"0","0","0",
"7156","13","3",H,"369",1,308148.231072,2389614.06006,308140.217408,2389591.251676,1,308144.22424,2389602.655868,24.175219,0.337875,HP,"1","0","0",
"7157","13","3",H,"372",1,308056.687776,2389605.001084,308055.092576,2389628.74646,1,308055.890176,2389616.873772,23.798898,3.074514,HP,"0","0","0",
"7158","13","3",H,"400",1,308017.624608,2389684.997244,308022.434912,2389662.293916,1,308020.02976,2389673.64558,23.207329,2.932804,HP,"1","1","0",
"7159","13","3",H,"404",1,308017.624608,2389684.997244,307991.96752,2389686.743324,1,308004.796064,2389685.870284,25.716434,1.638746,HV,"1","0","0",
"7160","13","3",H,"405",1,307991.96752,2389686.743324,307998.8424,2389705.250812,1,307995.40496,2389695.997068,19.743128,0.355668,HO,"1","0","0",
"7161","13","3",H,"409",1,308043.15808,2389712.249372,308046.499136,2389688.503708,1,308044.828608,2389700.37654,23.979558,3.001809,HP,"1","0","0",
"7162","13","3",H,"410",1,308046.499136,2389688.503708,308017.624608,2389684.997244,1,308032.061872,2389686.750476,29.086658,1.44995,HV,"1","0","0",
"7163","13","3",H,"759",1,308444.500032,2390632.246461,308469.813408,2390612.254621,1,308457.15672,2390622.250541,32.255863,2.239271,HO,"0","0","0",
"7164","13","3",H,"760",1,308469.813408,2390612.254621,308500.06272,2390601.998205,1,308484.938064,2390607.126413,31.940804,1.897694,HV,"0","0","0",
"7166","13","3",H,"14458",1,308675.001056,2390622.250461,308648.092896,2390657.505149,1,308661.546976,2390639.877805,44.350221,2.489665,HO,"0","0","0",
"7167","13","3",H,"14459",1,308648.092896,2390657.505149,308624.59472,2390645.748669,1,308636.343808,2390651.626909,26.275066,1.106897,HO,"0","0","0",
"7171","13","4",H,"755",1,309548.345057,2390605.254525,309502.874945,2390613.245341,1,309525.610001,2390609.249933,46.166917,1.744758,HV,"0","0","0",
"7172","13","4",H,"756",1,309548.345057,2390605.254525,309569.781345,2390623.749213,1,309559.063201,2390614.501869,28.311975,0.858932,HO,"0","0","0",
"7173","0","1",,"1000000",,306802.749855,2402633.253416,306960.748447,2402600.748744,,,,161.309553,1.773582,,"0","0","0",
"7174","0","1",,"1000002",,306961.312031,2402795.25556,306861.750143,2402843.995881,,,,110.856479,2.0273625,,"0","0","0",
"7175","0","1",,"1000006",,306779.155199,2403403.006985,306679.470271,2403360.758569,,,,108.268249,1.16994325,,"0","0","0",
"7180","0","2",,"1000020",,306976.093183,2402869.501929,306967.719615,2402892.752809,,,,24.712751,2.79621875,,"0","0","0",
"7181","0","2",,"1000022",,306952.842303,2402964.498985,306984.563231,2402865.253801,,,,104.210464,2.86156575,,"0","0","0",
"7182","0","2",,"1000024",,307439.281855,2403213.245673,307465.186143,2403161.506857,,,,57.895859,2.68294475,,"0","0","0",
"7184","0","2",,"1000030",,306920.282975,2402799.996648,307275.219519,2402609.493416,,,,403.700109,2.1824283125,,"0","0","0",
"7254","0","4",,"1000158",,309844.84557,2403238.752041,309914.690946,2403226.777641,,,,70.8644,1.740664,,"0","0","0",
"7257","0","4",,"1000162",,309024.561633,2403431.001321,309031.876609,2403341.998953,,,,89.356586,3.062432,,"0","0","0",
"7258","0","4",,"1000163",,309273.948737,2403419.748809,309361.499777,2403375.245769,,,,98.355506,2.049839,,"0","0","0",
"7260","0","4",,"1000166",,309518.902785,2403436.219337,309440.780833,2403330.998697,,,,131.058951,0.638939,,"0","0","0",
"7261","0","4",,"1000168",,309566.811361,2403451.749641,309518.902785,2403436.219337,,,,50.440534,1.24665625,,"0","0","0",
"7262","0","4",,"1000169",,309019.845537,2403448.752329,308967.032673,2403452.244425,,,,52.969027,1.6154855,,"0","0","0",
"7263","0","4",,"1000171",,309596.593377,2403477.750537,309566.811361,2403451.749641,,,,39.567482,0.86775,,"0","0","0",
"7264","0","4",,"1000172",,309564.157761,2403457.002153,309593.967137,2403481.751753,,,,38.769226,0.870854,,"0","0","0",
"7265","0","4",,"1000174",,309152.050817,2403511.653065,309188.500289,2403458.747241,,,,64.249175,2.5365585,,"0","0","0",
"7266","0","4",,"1000175",,309188.500289,2403458.747241,309206.940961,2403445.764585,,,,22.55356,2.17952,,"0","0","0",
"7267","0","4",,"1000179",,309593.967137,2403481.751753,309657.779777,2403517.995913,,,,73.387388,1.05491075,,"0","0","0",
"7268","0","4",,"1000180",,309530.374465,2403576.748809,309361.499777,2403375.245769,,,,262.945566,0.702586125,,"0","0","0",
"7269","0","4",,"1000183",,309596.593377,2403477.750537,309788.842657,2403584.256489,,,,219.852181,1.0894951875,,"0","0","0",
"7270","0","4",,"1000185",,309110.757569,2403176.928617,309077.073729,2403140.346665,,,,49.853401,0.75473175,,"0","0","0",
"7271","0","4",,"1000186",,309089.405473,2403302.001065,309119.958593,2403341.734505,,,,50.185076,0.634071,,"0","0","0",
"7272","0","4",,"1000189",,309093.969441,2403492.999049,309165.346721,2403459.753321,,,,78.950915,2.04811125,,"0","0","0",
"7279","0","5",,"1000208",,310818.686882,2402563.747816,310793.718178,2402497.238632,,,,71.097896,0.351868,,"0","0","0",
"7280","0","5",,"1000209",,309967.905954,2402657.755624,309986.591842,2402652.997864,,,,19.282082,1.8201445,,"0","0","0",
"7281","0","5",,"1000210",,310893.031875,2402638.2442,310792.34221,2402689.25636,,,,112.874485,2.0397335,,"0","0","0",
"7282","0","5",,"1000211",,310101.595042,2402715.9994,310072.28045,2402696.749736,,,,35.103752,0.9766745,,"0","0","0",
"7283","0","5",,"1000213",,310120.851458,2402777.059432,310034.243042,2402787.600648,,,,87.593554,1.72999125,,"0","0","0",
"7284","0","5",,"1000214",,310120.851458,2402777.059432,310132.793218,2402768.58292,,,,14.644616,2.1833485,,"0","0","0",
"7285","0","5",,"1000220",,310801.62205,2402873.996457,310817.655554,2402862.750761,,,,19.63278,2.2008685,,"0","0","0",
"7288","0","5",,"1000236",,310717.626146,2403014.755177,310732.750786,2403053.253961,,,,41.38458,0.3521,,"0","0","0",
"7289","0","5",,"1000237",,310289.664866,2402972.342665,310290.976514,2402976.133385,,,,4.011232,0.3331645,,"0","0","0",
"7291","0","5",,"1000240",,310179.166434,2403070.320329,310172.177698,2403020.973577,,,,49.923464,0.134898,,"0","0","0",
"7292","0","5",,"1000241",,310263.842242,2403011.742953,310325.125026,2403067.251081,,,,82.756435,0.8317575,,"0","0","0",
"7297","0","5",,"1000248",,310714.779714,2403116.502857,310793.937218,2403204.253961,,,,118.178537,0.7339345,,"0","0","0",
"7298","0","5",,"1000249",,310222.001826,2403355.253929,310178.47021,2403359.749929,,,,43.76483,1.6764895,,"0","0","0",
"7299","0","5",,"1000250",,310188.972802,2403010.866825,310237.250306,2402980.751689,,,,56.900254,2.128485,,"0","0","0",
"7300","0","5",,"1000252",,310120.624642,2403218.745865,310057.032002,2403236.249449,,,,65.957557,1.83939125,,"0","0","0",
"7301","0","5",,"1000253",,310155.095426,2403185.251689,310178.673218,2403125.559881,,,,64.179624,2.765411,,"0","0","0",
"7303","0","5",,"1000258",,310959.030755,2402812.756808,310817.655554,2402862.750761,,,,150.33531,1.9169388125,,"0","0","0",
"7304","0","6",,"1000259",,311174.654595,2402548.499688,311162.967299,2402508.00692,,,,42.15541,0.2800605,,"0","0","0",
"7305","0","6",,"1000260",,311174.654595,2402548.499688,311199.525955,2402592.247848,,,,50.380824,0.5288035,,"0","0","0",
"7306","0","6",,"1000261",,311002.782563,2402642.507176,310968.531875,2402593.502792,,,,59.787891,0.6103525,,"0","0","0",
"7307","0","6",,"1000271",,310926.254371,2402544.490472,311002.342467,2402654.496552,,,,133.886348,0.631718349609375,,"0","0","0",
"7308","0","6",,"1000273",,311036.716835,2402709.000776,311013.063555,2402670.693576,,,,45.021321,0.55320925,,"0","0","0",
"7309","0","6",,"1000275",,311080.124931,2402751.0066,311036.716835,2402709.000776,,,,60.604408,0.8464835,,"0","0","0",
"7311","0","6",,"1000278",,311080.688739,2402868.250665,311107.157059,2402832.501257,,,,44.590749,2.4925435,,"0","0","0",
"7312","0","6",,"1000281",,311298.155043,2402897.001449,311430.943747,2402906.796553,,,,133.332848,1.53947425,,"0","0","0",
"7313","0","6",,"1000282",,311174.654595,2402841.493321,311225.845091,2402908.743433,,,,84.558668,0.659498,,"0","0","0",
"7315","0","6",,"1000285",,311225.845091,2403025.507017,311163.998499,2403032.243913,,,,62.214812,1.6861765,,"0","0","0",
"7319","0","6",,"1000291",,311259.875747,2403115.004201,311261.846115,2403135.539657,,,,20.629772,0.0975515,,"0","0","0",
"7320","0","6",,"1000292",,311117.345667,2403054.243529,311137.186467,2403136.247305,,,,84.605436,0.241938,,"0","0","0",
"7321","0","6",,"1000293",,311208.657923,2403191.246345,311210.032899,2403204.253961,,,,13.080086,0.1053005,,"0","0","0",
"7322","0","6",,"1000294",,311210.032899,2403204.253961,311219.217635,2403219.997161,,,,18.226566,0.528133,,"0","0","0",
"7324","0","6",,"1000297",,311431.967843,2403380.250889,311451.781283,2403234.503433,,,,147.270857,3.01448875,,"0","0","0",
"7325","0","6",,"1000298",,310925.000067,2403267.503241,310947.563651,2403320.246281,,,,57.408441,0.407426,,"0","0","0",
"7326","0","6",,"1000299",,311032.468259,2403389.242921,310962.591555,2403405.000649,,,,71.653549,1.803469,,"0","0","0",
"7327","0","6",,"1000301",,311349.249251,2403381.749545,311357.155331,2403461.745577,,,,80.471407,0.08551125,,"0","0","0",
"7328","0","6",,"1000303",,311633.030755,2403520.745865,311357.155331,2403461.745577,,,,282.358807,1.3534835,,"0","0","0",
"7329","0","6",,"1000305",,311038.188195,2402946.747977,311033.499491,2402896.754057,,,,50.322817,0.0959055,,"0","0","0",
